meter, pressure_hpa, bmp280_temp, CO2, O3
535.39, 946.68, 21.36, 767.00, 255.00
535.65, 946.65, 21.36, 767.00, 239.94
535.21, 946.70, 21.36, 764.00, 239.94
535.48, 946.67, 21.35, 767.00, 291.57
535.30, 946.69, 21.37, 774.00, 226.55
535.13, 946.71, 21.36, 764.00, 510.99
535.39, 946.68, 21.36, 769.00, 214.58
534.86, 946.74, 21.37, 767.00, 255.00
535.30, 946.69, 21.37, 769.00, 255.00
535.30, 946.69, 21.37, 769.00, 239.94
535.04, 946.72, 21.37, 767.00, 291.57
535.21, 946.70, 21.37, 774.00, 272.06
535.21, 946.70, 21.36, 764.00, 291.57
535.39, 946.68, 21.36, 769.00, 239.94
535.30, 946.69, 21.37, 759.00, 255.00
535.04, 946.72, 21.37, 764.00, 291.57
534.86, 946.74, 21.37, 776.00, 185.18
535.83, 946.63, 21.36, 767.00, 255.00
535.21, 946.70, 21.37, 767.00, 272.06
535.30, 946.69, 21.37, 767.00, 291.57
535.30, 946.69, 21.37, 769.00, 239.94
535.39, 946.68, 21.36, 764.00, 239.94
535.04, 946.72, 21.37, 764.00, 272.06
535.13, 946.71, 21.38, 778.00, 291.57
535.30, 946.69, 21.38, 755.00, 255.00
535.39, 946.68, 21.38, 764.00, 291.57
535.65, 946.65, 21.38, 769.00, 408.59
535.30, 946.69, 21.37, 767.00, 255.00
535.57, 946.66, 21.37, 755.00, 272.06
535.13, 946.71, 21.38, 774.00, 239.94
535.13, 946.71, 21.38, 771.00, 291.57
535.13, 946.71, 21.38, 771.00, 291.57
535.30, 946.69, 21.38, 767.00, 255.00
535.30, 946.69, 21.38, 767.00, 255.00
535.04, 946.72, 21.37, 774.00, 255.00
535.39, 946.68, 21.38, 767.00, 255.00
535.04, 946.72, 21.37, 769.00, 272.06
535.83, 946.63, 21.38, 767.00, 291.57
535.13, 946.71, 21.38, 771.00, 255.00
535.13, 946.71, 21.38, 752.00, 203.80
535.48, 946.67, 21.37, 762.00, 255.00
535.65, 946.65, 21.38, 767.00, 239.94
535.48, 946.67, 21.39, 757.00, 226.55
535.30, 946.69, 21.39, 764.00, 214.58
535.04, 946.72, 21.37, 769.00, 239.94
536.36, 946.57, 21.38, 771.00, 255.00
535.13, 946.71, 21.38, 769.00, 255.00
535.13, 946.71, 21.38, 767.00, 226.55
535.48, 946.67, 21.37, 767.00, 226.55
534.86, 946.74, 21.38, 767.00, 255.00
534.69, 946.76, 21.38, 767.00, 239.94
536.09, 946.60, 21.38, 767.00, 291.57
536.01, 946.61, 21.38, 769.00, 226.55
535.74, 946.64, 21.37, 757.00, 272.06
534.86, 946.74, 21.38, 767.00, 408.59
535.30, 946.69, 21.38, 767.00, 272.06
534.78, 946.75, 21.39, 771.00, 226.55
535.30, 946.69, 21.38, 757.00, 291.57
535.39, 946.68, 21.38, 767.00, 239.94
535.13, 946.71, 21.38, 764.00, 272.06
535.30, 946.69, 21.38, 767.00, 291.57
535.48, 946.67, 21.39, 774.00, 314.07
535.74, 946.64, 21.37, 767.00, 291.57
535.30, 946.69, 21.38, 767.00, 255.00
535.13, 946.71, 21.38, 764.00, 291.57
535.39, 946.68, 21.38, 764.00, 194.04
536.01, 946.61, 21.38, 767.00, 371.36
535.57, 946.66, 21.37, 769.00, 169.66
534.78, 946.75, 21.39, 769.00, 272.06
535.39, 946.68, 21.38, 767.00, 408.59
535.30, 946.69, 21.39, 764.00, 314.07
535.21, 946.70, 21.39, 769.00, 291.57
535.13, 946.71, 21.38, 769.00, 291.57
535.39, 946.68, 21.40, 769.00, 291.57
535.13, 946.71, 21.38, 769.00, 255.00
535.13, 946.71, 21.38, 774.00, 214.58
535.21, 946.70, 21.39, 767.00, 226.55
535.39, 946.68, 21.38, 771.00, 272.06
535.39, 946.68, 21.38, 785.00, 291.57
535.48, 946.67, 21.39, 769.00, 255.00
534.86, 946.74, 21.38, 769.00, 239.94
536.18, 946.59, 21.39, 771.00, 272.06
535.48, 946.67, 21.39, 771.00, 255.00
535.48, 946.67, 21.39, 764.00, 340.33
535.92, 946.62, 21.39, 778.00, 272.06
535.83, 946.63, 21.40, 715.00, 239.94
535.13, 946.71, 21.40, 764.00, 291.57
534.86, 946.74, 21.40, 762.00, 272.06
535.21, 946.70, 21.39, 759.00, 255.00
535.92, 946.62, 21.39, 734.00, 255.00
535.83, 946.63, 21.40, 759.00, 185.18
535.65, 946.65, 21.39, 764.00, 291.57
535.83, 946.63, 21.40, 771.00, 255.00
535.39, 946.68, 21.40, 767.00, 239.94
534.69, 946.76, 21.40, 767.00, 226.55
535.04, 946.72, 21.39, 776.00, 214.58
535.48, 946.67, 21.39, 755.00, 239.94
535.48, 946.67, 21.39, 755.00, 340.33
535.48, 946.67, 21.39, 764.00, 291.57
534.95, 946.73, 21.39, 764.00, 371.36
535.48, 946.67, 21.39, 764.00, 255.00
535.39, 946.68, 21.40, 767.00, 239.94
535.74, 946.64, 21.40, 774.00, 291.57
536.27, 946.58, 21.40, 771.00, 239.94
535.39, 946.68, 21.40, 767.00, 255.00
535.83, 946.63, 21.40, 767.00, 340.33
535.21, 946.70, 21.39, 767.00, 255.00
535.30, 946.69, 21.40, 771.00, 291.57
535.21, 946.70, 21.41, 769.00, 272.06
536.01, 946.61, 21.40, 767.00, 681.66
535.48, 946.67, 21.39, 767.00, 214.58
535.83, 946.63, 21.40, 767.00, 255.00
535.04, 946.72, 21.41, 767.00, 272.06
535.04, 946.72, 21.40, 767.00, 226.55
535.57, 946.66, 21.40, 764.00, 314.07
535.92, 946.62, 21.41, 769.00, 255.00
535.74, 946.64, 21.40, 767.00, 291.57
534.95, 946.73, 21.41, 757.00, 185.18
535.92, 946.62, 21.41, 757.00, 255.00
535.21, 946.70, 21.41, 767.00, 291.57
535.57, 946.66, 21.42, 767.00, 185.18
535.57, 946.66, 21.40, 764.00, 255.00
535.74, 946.64, 21.41, 771.00, 291.57
535.65, 946.65, 21.41, 769.00, 272.06
535.21, 946.70, 21.41, 759.00, 314.07
534.95, 946.73, 21.41, 778.00, 255.00
535.74, 946.64, 21.41, 764.00, 255.00
535.74, 946.64, 21.40, 757.00, 255.00
535.30, 946.69, 21.40, 785.00, 408.59
535.65, 946.65, 21.41, 757.00, 226.55
535.39, 946.68, 21.41, 769.00, 291.57
535.30, 946.69, 21.40, 778.00, 291.57
535.57, 946.66, 21.40, 764.00, 291.57
535.04, 946.72, 21.41, 774.00, 291.57
535.39, 946.68, 21.41, 757.00, 255.00
535.39, 946.68, 21.41, 774.00, 239.94
535.74, 946.64, 21.41, 769.00, 454.10
535.65, 946.65, 21.41, 764.00, 272.06
535.65, 946.65, 21.41, 759.00, 272.06
535.21, 946.70, 21.41, 769.00, 255.00
535.21, 946.70, 21.41, 767.00, 272.06
535.74, 946.64, 21.41, 750.00, 291.57
534.78, 946.75, 21.42, 767.00, 272.06
535.65, 946.65, 21.41, 769.00, 255.00
535.48, 946.67, 21.42, 776.00, 291.57
536.01, 946.61, 21.42, 767.00, 255.00
536.09, 946.60, 21.41, 755.00, 255.00
535.13, 946.71, 21.42, 769.00, 291.57
535.74, 946.64, 21.40, 771.00, 272.06
535.65, 946.65, 21.41, 767.00, 272.06
535.57, 946.66, 21.42, 767.00, 291.57
535.57, 946.66, 21.42, 778.00, 255.00
534.95, 946.73, 21.43, 755.00, 239.94
535.48, 946.67, 21.42, 769.00, 291.57
535.21, 946.70, 21.41, 774.00, 408.59
535.21, 946.70, 21.41, 771.00, 239.94
535.83, 946.63, 21.42, 771.00, 291.57
535.30, 946.69, 21.42, 757.00, 272.06
535.48, 946.67, 21.42, 771.00, 239.94
536.01, 946.61, 21.42, 757.00, 255.00
535.65, 946.65, 21.42, 771.00, 239.94
535.83, 946.63, 21.42, 750.00, 510.99
534.78, 946.75, 21.42, 769.00, 255.00
535.92, 946.62, 21.41, 774.00, 340.33
535.48, 946.67, 21.42, 767.00, 291.57
535.13, 946.71, 21.42, 757.00, 255.00
536.01, 946.61, 21.42, 769.00, 291.57
535.48, 946.67, 21.42, 764.00, 255.00
535.92, 946.62, 21.41, 769.00, 272.06
535.30, 946.69, 21.42, 757.00, 291.57
535.04, 946.72, 21.42, 771.00, 314.07
535.74, 946.64, 21.43, 771.00, 255.00
535.48, 946.67, 21.42, 767.00, 291.57
535.48, 946.67, 21.42, 767.00, 291.57
536.01, 946.61, 21.42, 759.00, 371.36
535.65, 946.65, 21.43, 771.00, 291.57
535.13, 946.71, 21.43, 778.00, 291.57
535.21, 946.70, 21.42, 771.00, 314.07
535.83, 946.63, 21.42, 767.00, 291.57
535.65, 946.65, 21.41, 767.00, 255.00
535.13, 946.71, 21.43, 764.00, 291.57
536.09, 946.60, 21.41, 764.00, 291.57
535.48, 946.67, 21.42, 767.00, 255.00
535.83, 946.63, 21.43, 767.00, 291.57
535.48, 946.67, 21.42, 757.00, 291.57
535.65, 946.65, 21.43, 755.00, 272.06
535.48, 946.67, 21.42, 778.00, 255.00
535.74, 946.64, 21.42, 755.00, 255.00
536.18, 946.59, 21.42, 767.00, 226.55
535.65, 946.65, 21.42, 750.00, 255.00
535.65, 946.65, 21.42, 767.00, 255.00
536.01, 946.61, 21.42, 769.00, 272.06
535.92, 946.62, 21.42, 774.00, 291.57
535.65, 946.65, 21.42, 762.00, 272.06
535.74, 946.64, 21.43, 771.00, 255.00
534.95, 946.73, 21.42, 759.00, 291.57
535.30, 946.69, 21.43, 767.00, 255.00
535.48, 946.67, 21.42, 774.00, 291.57
536.09, 946.60, 21.43, 764.00, 194.04
535.74, 946.64, 21.43, 767.00, 291.57
535.57, 946.66, 21.43, 769.00, 255.00
535.57, 946.66, 21.43, 767.00, 255.00
535.83, 946.63, 21.43, 769.00, 291.57
535.74, 946.64, 21.43, 757.00, 291.57
535.83, 946.63, 21.43, 767.00, 272.06
536.01, 946.61, 21.43, 769.00, 340.33
535.74, 946.64, 21.43, 764.00, 371.36
535.65, 946.65, 21.43, 767.00, 255.00
535.65, 946.65, 21.43, 764.00, 371.36
536.18, 946.59, 21.44, 778.00, 226.55
534.78, 946.75, 21.44, 767.00, 291.57
535.57, 946.66, 21.43, 767.00, 272.06
535.48, 946.67, 21.44, 764.00, 291.57
535.57, 946.66, 21.43, 764.00, 255.00
535.57, 946.66, 21.43, 769.00, 272.06
535.74, 946.64, 21.44, 764.00, 291.57
535.57, 946.66, 21.43, 757.00, 291.57
535.74, 946.64, 21.43, 776.00, 214.58
534.95, 946.73, 21.43, 783.00, 214.58
535.21, 946.70, 21.44, 771.00, 239.94
535.39, 946.68, 21.44, 767.00, 255.00
535.39, 946.68, 21.43, 769.00, 272.06
536.01, 946.61, 21.43, 767.00, 272.06
535.74, 946.64, 21.43, 755.00, 255.00
535.21, 946.70, 21.44, 774.00, 255.00
535.57, 946.66, 21.43, 771.00, 291.57
535.74, 946.64, 21.43, 769.00, 255.00
535.39, 946.68, 21.45, 767.00, 291.57
535.30, 946.69, 21.43, 778.00, 255.00
535.21, 946.70, 21.44, 767.00, 255.00
535.21, 946.70, 21.44, 774.00, 408.59
535.21, 946.70, 21.44, 769.00, 214.58
535.57, 946.66, 21.43, 757.00, 291.57
535.92, 946.62, 21.44, 767.00, 291.57
536.01, 946.61, 21.42, 785.00, 371.36
535.65, 946.65, 21.43, 767.00, 291.57
534.95, 946.73, 21.43, 767.00, 272.06
535.74, 946.64, 21.43, 771.00, 255.00
535.39, 946.68, 21.45, 774.00, 239.94
535.92, 946.62, 21.44, 769.00, 255.00
535.74, 946.64, 21.44, 767.00, 255.00
535.48, 946.67, 21.44, 755.00, 291.57
535.39, 946.68, 21.44, 769.00, 255.00
535.13, 946.71, 21.45, 752.00, 226.55
535.74, 946.64, 21.44, 767.00, 272.06
535.21, 946.70, 21.44, 769.00, 272.06
536.01, 946.61, 21.43, 767.00, 255.00
535.92, 946.62, 21.44, 757.00, 291.57
535.92, 946.62, 21.44, 759.00, 371.36
535.57, 946.66, 21.43, 767.00, 239.94
535.48, 946.67, 21.44, 771.00, 255.00
535.74, 946.64, 21.44, 757.00, 255.00
535.48, 946.67, 21.44, 774.00, 226.55
535.65, 946.65, 21.44, 767.00, 226.55
535.74, 946.64, 21.43, 767.00, 185.18
536.01, 946.61, 21.43, 771.00, 272.06
535.74, 946.64, 21.43, 767.00, 272.06
535.57, 946.66, 21.45, 764.00, 291.57
536.18, 946.59, 21.44, 767.00, 291.57
536.18, 946.59, 21.44, 767.00, 272.06
535.39, 946.68, 21.45, 771.00, 291.57
535.65, 946.65, 21.44, 783.00, 255.00
535.92, 946.62, 21.44, 769.00, 272.06
535.39, 946.68, 21.44, 764.00, 255.00
535.92, 946.62, 21.44, 771.00, 226.55
535.39, 946.68, 21.44, 757.00, 226.55
535.39, 946.68, 21.45, 769.00, 314.07
535.57, 946.66, 21.45, 774.00, 291.57
535.57, 946.66, 21.45, 769.00, 291.57
535.39, 946.68, 21.44, 764.00, 272.06
536.09, 946.60, 21.44, 771.00, 239.94
535.13, 946.71, 21.45, 785.00, 291.57
535.65, 946.65, 21.44, 764.00, 408.59
535.83, 946.63, 21.45, 771.00, 314.07
535.83, 946.63, 21.45, 769.00, 255.00
535.57, 946.66, 21.45, 783.00, 291.57
535.65, 946.65, 21.44, 764.00, 255.00
535.74, 946.64, 21.45, 767.00, 255.00
535.39, 946.68, 21.45, 764.00, 255.00
535.65, 946.65, 21.44, 767.00, 255.00
535.83, 946.63, 21.45, 755.00, 255.00
535.57, 946.66, 21.45, 781.00, 272.06
535.92, 946.62, 21.44, 771.00, 272.06
534.95, 946.73, 21.44, 767.00, 291.57
535.74, 946.64, 21.44, 767.00, 272.06
535.83, 946.63, 21.45, 771.00, 291.57
535.57, 946.66, 21.45, 764.00, 408.59
535.30, 946.69, 21.45, 767.00, 291.57
535.04, 946.72, 21.45, 767.00, 226.55
535.57, 946.66, 21.45, 771.00, 226.55
535.92, 946.62, 21.46, 778.00, 255.00
536.09, 946.60, 21.44, 767.00, 314.07
535.83, 946.63, 21.45, 771.00, 272.06
535.39, 946.68, 21.45, 764.00, 255.00
535.92, 946.62, 21.44, 767.00, 255.00
535.39, 946.68, 21.45, 767.00, 340.33
535.04, 946.72, 21.45, 767.00, 255.00
535.39, 946.68, 21.45, 762.00, 255.00
535.57, 946.66, 21.45, 759.00, 255.00
535.83, 946.63, 21.45, 769.00, 239.94
535.57, 946.66, 21.45, 767.00, 272.06
535.92, 946.62, 21.44, 767.00, 291.57
535.57, 946.66, 21.45, 785.00, 291.57
535.65, 946.65, 21.44, 769.00, 255.00
535.57, 946.66, 21.45, 767.00, 291.57
535.65, 946.65, 21.46, 764.00, 272.06
535.74, 946.64, 21.45, 764.00, 255.00
535.57, 946.66, 21.45, 764.00, 291.57
535.65, 946.65, 21.44, 759.00, 371.36
535.39, 946.68, 21.45, 767.00, 272.06
535.04, 946.72, 21.45, 771.00, 255.00
535.83, 946.63, 21.45, 764.00, 291.57
535.39, 946.68, 21.44, 769.00, 272.06
535.83, 946.63, 21.45, 755.00, 255.00
535.92, 946.62, 21.46, 767.00, 291.57
535.83, 946.63, 21.43, 771.00, 272.06
535.48, 946.67, 21.44, 776.00, 255.00
535.57, 946.66, 21.45, 757.00, 272.06
535.39, 946.68, 21.45, 769.00, 239.94
535.92, 946.62, 21.44, 767.00, 239.94
535.21, 946.70, 21.44, 767.00, 255.00
535.74, 946.64, 21.44, 771.00, 272.06
535.65, 946.65, 21.44, 771.00, 291.57
534.95, 946.73, 21.44, 769.00, 255.00
535.92, 946.62, 21.44, 769.00, 239.94
535.74, 946.64, 21.44, 769.00, 272.06
535.83, 946.63, 21.45, 757.00, 291.57
535.04, 946.72, 21.45, 757.00, 272.06
535.65, 946.65, 21.44, 767.00, 272.06
535.57, 946.66, 21.45, 767.00, 226.55
535.65, 946.65, 21.44, 774.00, 255.00
535.57, 946.66, 21.45, 750.00, 291.57
535.74, 946.64, 21.43, 764.00, 255.00
535.39, 946.68, 21.44, 757.00, 291.57
535.13, 946.71, 21.45, 767.00, 314.07
535.57, 946.66, 21.45, 767.00, 255.00
535.83, 946.63, 21.45, 757.00, 272.06
535.65, 946.65, 21.44, 776.00, 239.94
535.39, 946.68, 21.44, 767.00, 255.00
535.21, 946.70, 21.44, 771.00, 291.57
535.92, 946.62, 21.44, 767.00, 272.06
535.65, 946.65, 21.44, 764.00, 408.59
535.21, 946.70, 21.44, 771.00, 291.57
536.01, 946.61, 21.43, 767.00, 255.00
535.39, 946.68, 21.45, 771.00, 272.06
535.48, 946.67, 21.44, 767.00, 255.00
535.39, 946.68, 21.44, 767.00, 255.00
536.27, 946.58, 21.43, 769.00, 291.57
535.92, 946.62, 21.44, 767.00, 272.06
535.65, 946.65, 21.44, 783.00, 255.00
535.30, 946.69, 21.43, 767.00, 291.57
535.92, 946.62, 21.44, 771.00, 272.06
535.92, 946.62, 21.44, 774.00, 239.94
535.30, 946.69, 21.43, 771.00, 291.57
535.57, 946.66, 21.43, 764.00, 255.00
535.39, 946.68, 21.44, 767.00, 255.00
534.60, 946.77, 21.43, 771.00, 255.00
536.09, 946.60, 21.43, 771.00, 255.00
536.01, 946.61, 21.43, 769.00, 272.06
535.74, 946.64, 21.44, 767.00, 272.06
535.65, 946.65, 21.44, 769.00, 291.57
535.65, 946.65, 21.44, 771.00, 272.06
535.65, 946.65, 21.44, 774.00, 408.59
535.57, 946.66, 21.45, 774.00, 255.00
535.74, 946.64, 21.44, 776.00, 340.33
536.09, 946.60, 21.44, 764.00, 255.00
535.65, 946.65, 21.44, 767.00, 291.57
535.21, 946.70, 21.44, 774.00, 340.33
535.74, 946.64, 21.44, 774.00, 454.10
535.21, 946.70, 21.44, 769.00, 272.06
535.39, 946.68, 21.44, 767.00, 239.94
535.13, 946.71, 21.45, 776.00, 239.94
535.39, 946.68, 21.44, 767.00, 239.94
535.39, 946.68, 21.44, 771.00, 255.00
535.39, 946.68, 21.44, 769.00, 214.58
535.74, 946.64, 21.43, 771.00, 255.00
535.39, 946.68, 21.44, 771.00, 272.06
535.57, 946.66, 21.45, 764.00, 255.00
535.74, 946.64, 21.44, 767.00, 255.00
535.57, 946.66, 21.43, 764.00, 272.06
535.57, 946.66, 21.45, 767.00, 340.33
535.39, 946.68, 21.45, 767.00, 255.00
535.83, 946.63, 21.45, 757.00, 340.33
535.74, 946.64, 21.43, 767.00, 272.06
535.74, 946.64, 21.44, 769.00, 255.00
535.74, 946.64, 21.43, 752.00, 255.00
535.92, 946.62, 21.44, 774.00, 239.94
535.21, 946.70, 21.44, 774.00, 226.55
536.09, 946.60, 21.43, 771.00, 239.94
535.65, 946.65, 21.44, 774.00, 255.00
535.39, 946.68, 21.44, 767.00, 408.59
536.09, 946.60, 21.45, 757.00, 371.36
535.57, 946.66, 21.45, 769.00, 239.94
536.18, 946.59, 21.44, 767.00, 272.06
535.92, 946.62, 21.44, 757.00, 255.00
536.09, 946.60, 21.45, 771.00, 255.00
535.92, 946.62, 21.44, 767.00, 371.36
536.18, 946.59, 21.44, 769.00, 408.59
536.53, 946.55, 21.45, 759.00, 185.18
535.92, 946.62, 21.44, 759.00, 239.94
535.74, 946.64, 21.45, 764.00, 255.00
536.09, 946.60, 21.45, 767.00, 272.06
535.74, 946.64, 21.44, 767.00, 194.04
535.83, 946.63, 21.45, 767.00, 291.57
535.92, 946.62, 21.44, 774.00, 255.00
535.92, 946.62, 21.44, 771.00, 291.57
535.92, 946.62, 21.44, 769.00, 291.57
536.09, 946.60, 21.45, 769.00, 239.94
536.01, 946.61, 21.45, 757.00, 272.06
536.18, 946.59, 21.44, 764.00, 272.06
536.09, 946.60, 21.44, 755.00, 255.00
535.83, 946.63, 21.45, 767.00, 226.55
535.83, 946.63, 21.45, 774.00, 194.04
535.92, 946.62, 21.44, 767.00, 255.00
536.36, 946.57, 21.44, 764.00, 226.55
535.65, 946.65, 21.44, 769.00, 272.06
536.09, 946.60, 21.44, 764.00, 272.06
536.01, 946.61, 21.45, 767.00, 291.57
535.92, 946.62, 21.44, 767.00, 291.57
536.01, 946.61, 21.43, 769.00, 314.07
535.74, 946.64, 21.44, 776.00, 194.04
536.09, 946.60, 21.44, 764.00, 255.00
535.74, 946.64, 21.44, 767.00, 226.55
536.36, 946.57, 21.42, 764.00, 314.07
536.09, 946.60, 21.45, 767.00, 255.00
536.09, 946.60, 21.44, 769.00, 255.00
535.92, 946.62, 21.42, 776.00, 272.06
536.18, 946.59, 21.44, 767.00, 255.00
536.09, 946.60, 21.44, 759.00, 239.94
535.39, 946.68, 21.45, 769.00, 272.06
535.57, 946.66, 21.45, 774.00, 255.00
536.36, 946.57, 21.43, 774.00, 291.57
535.39, 946.68, 21.45, 776.00, 291.57
536.45, 946.56, 21.44, 759.00, 314.07
535.39, 946.68, 21.45, 769.00, 255.00
536.09, 946.60, 21.45, 767.00, 255.00
535.65, 946.65, 21.44, 767.00, 255.00
535.39, 946.68, 21.45, 774.00, 272.06
535.65, 946.65, 21.44, 769.00, 239.94
536.18, 946.59, 21.44, 752.00, 291.57
535.57, 946.66, 21.45, 769.00, 291.57
535.57, 946.66, 21.45, 767.00, 272.06
536.01, 946.61, 21.43, 767.00, 203.80
535.83, 946.63, 21.45, 767.00, 291.57
535.83, 946.63, 21.45, 752.00, 291.57
536.09, 946.60, 21.44, 771.00, 272.06
536.09, 946.60, 21.45, 771.00, 255.00
535.65, 946.65, 21.46, 771.00, 255.00
536.09, 946.60, 21.45, 771.00, 214.58
536.09, 946.60, 21.45, 764.00, 272.06
535.83, 946.63, 21.45, 769.00, 291.57
535.74, 946.64, 21.45, 764.00, 255.00
535.57, 946.66, 21.45, 767.00, 255.00
536.62, 946.54, 21.44, 757.00, 239.94
535.74, 946.64, 21.44, 771.00, 255.00
535.83, 946.63, 21.45, 769.00, 272.06
535.92, 946.62, 21.44, 750.00, 255.00
535.92, 946.62, 21.44, 762.00, 239.94
536.27, 946.58, 21.45, 771.00, 291.57
536.36, 946.57, 21.43, 767.00, 314.07
535.21, 946.70, 21.46, 771.00, 255.00
535.65, 946.65, 21.46, 764.00, 255.00
535.83, 946.63, 21.45, 764.00, 255.00
536.09, 946.60, 21.43, 769.00, 291.57
535.57, 946.66, 21.45, 665.00, 272.06
535.57, 946.66, 21.45, 757.00, 162.84
535.74, 946.64, 21.45, 755.00, 454.10
535.83, 946.63, 21.45, 767.00, 239.94
535.65, 946.65, 21.46, 769.00, 255.00
535.57, 946.66, 21.45, 755.00, 291.57
535.57, 946.66, 21.45, 767.00, 226.55
535.04, 946.72, 21.45, 757.00, 214.58
536.09, 946.60, 21.45, 752.00, 255.00
535.92, 946.62, 21.44, 757.00, 408.59
535.21, 946.70, 21.44, 771.00, 291.57
535.83, 946.63, 21.45, 769.00, 272.06
536.09, 946.60, 21.45, 767.00, 272.06
536.09, 946.60, 21.43, 769.00, 272.06
536.01, 946.61, 21.45, 769.00, 272.06
535.65, 946.65, 21.44, 767.00, 255.00
536.18, 946.59, 21.42, 764.00, 255.00
535.65, 946.65, 21.44, 769.00, 291.57
536.18, 946.59, 21.46, 764.00, 214.58
535.74, 946.64, 21.43, 771.00, 239.94
535.57, 946.66, 21.45, 774.00, 226.55
535.92, 946.62, 21.44, 771.00, 291.57
535.30, 946.69, 21.45, 767.00, 291.57
536.45, 946.56, 21.45, 771.00, 314.07
535.30, 946.69, 21.45, 767.00, 291.57
535.65, 946.65, 21.44, 757.00, 255.00
535.39, 946.68, 21.45, 767.00, 291.57
536.09, 946.60, 21.45, 769.00, 291.57
536.01, 946.61, 21.45, 767.00, 255.00
535.74, 946.64, 21.45, 767.00, 291.57
535.92, 946.62, 21.44, 767.00, 255.00
535.57, 946.66, 21.45, 769.00, 291.57
535.92, 946.62, 21.46, 764.00, 255.00
535.83, 946.63, 21.45, 778.00, 291.57
535.74, 946.64, 21.45, 764.00, 272.06
535.65, 946.65, 21.44, 764.00, 291.57
535.48, 946.67, 21.46, 771.00, 255.00
535.65, 946.65, 21.44, 755.00, 214.58
535.83, 946.63, 21.45, 764.00, 272.06
535.13, 946.71, 21.46, 778.00, 272.06
536.45, 946.56, 21.45, 767.00, 272.06
535.92, 946.62, 21.46, 764.00, 255.00
535.74, 946.64, 21.45, 771.00, 272.06
535.92, 946.62, 21.46, 767.00, 255.00
535.83, 946.63, 21.46, 767.00, 291.57
535.57, 946.66, 21.45, 769.00, 291.57
536.45, 946.56, 21.45, 759.00, 272.06
536.27, 946.58, 21.43, 769.00, 272.06
536.18, 946.59, 21.45, 767.00, 255.00
536.36, 946.57, 21.44, 771.00, 255.00
535.65, 946.65, 21.46, 769.00, 272.06
536.01, 946.61, 21.45, 769.00, 255.00
535.65, 946.65, 21.46, 776.00, 371.36
536.18, 946.59, 21.46, 757.00, 291.57
535.65, 946.65, 21.46, 764.00, 255.00
535.92, 946.62, 21.46, 769.00, 255.00
535.92, 946.62, 21.44, 771.00, 255.00
536.01, 946.61, 21.45, 767.00, 291.57
536.18, 946.59, 21.46, 769.00, 291.57
535.92, 946.62, 21.46, 769.00, 291.57
535.65, 946.65, 21.46, 767.00, 340.33
535.65, 946.65, 21.46, 776.00, 255.00
535.92, 946.62, 21.46, 769.00, 272.06
535.65, 946.65, 21.46, 767.00, 371.36
536.18, 946.59, 21.45, 774.00, 291.57
535.65, 946.65, 21.46, 764.00, 255.00
536.01, 946.61, 21.45, 764.00, 255.00
535.92, 946.62, 21.46, 767.00, 272.06
535.74, 946.64, 21.45, 767.00, 255.00
535.83, 946.63, 21.45, 757.00, 239.94
535.92, 946.62, 21.46, 757.00, 255.00
536.09, 946.60, 21.46, 762.00, 255.00
535.65, 946.65, 21.46, 769.00, 226.55
535.92, 946.62, 21.46, 771.00, 255.00
535.92, 946.62, 21.46, 755.00, 203.80
536.01, 946.61, 21.45, 771.00, 272.06
535.83, 946.63, 21.46, 764.00, 272.06
536.01, 946.61, 21.45, 767.00, 214.58
535.65, 946.65, 21.46, 757.00, 239.94
535.48, 946.67, 21.47, 776.00, 255.00
536.01, 946.61, 21.45, 757.00, 291.57
536.18, 946.59, 21.46, 764.00, 255.00
535.30, 946.69, 21.47, 776.00, 239.94
535.57, 946.66, 21.47, 755.00, 314.07
535.92, 946.62, 21.46, 769.00, 291.57
535.83, 946.63, 21.47, 767.00, 272.06
535.83, 946.63, 21.46, 764.00, 226.55
535.83, 946.63, 21.46, 781.00, 371.36
535.57, 946.66, 21.45, 771.00, 239.94
535.57, 946.66, 21.47, 764.00, 239.94
535.92, 946.62, 21.46, 771.00, 226.55
535.57, 946.66, 21.47, 767.00, 255.00
536.09, 946.60, 21.46, 764.00, 291.57
536.36, 946.57, 21.46, 767.00, 272.06
536.01, 946.61, 21.47, 771.00, 291.57
535.21, 946.70, 21.48, 750.00, 255.00
534.95, 946.73, 21.46, 757.00, 226.55
535.92, 946.62, 21.46, 764.00, 239.94
535.83, 946.63, 21.47, 769.00, 272.06
535.48, 946.67, 21.46, 769.00, 239.94
536.01, 946.61, 21.47, 755.00, 291.57
535.39, 946.68, 21.46, 776.00, 291.57
535.65, 946.65, 21.46, 774.00, 194.04
535.74, 946.64, 21.45, 771.00, 314.07
535.30, 946.69, 21.47, 769.00, 255.00
535.92, 946.62, 21.46, 767.00, 255.00
535.57, 946.66, 21.47, 771.00, 214.58
535.83, 946.63, 21.46, 767.00, 291.57
536.09, 946.60, 21.44, 771.00, 255.00
535.39, 946.68, 21.46, 759.00, 272.06
536.18, 946.59, 21.46, 774.00, 291.57
535.57, 946.66, 21.47, 771.00, 291.57
535.30, 946.69, 21.47, 774.00, 371.36
535.13, 946.71, 21.46, 767.00, 291.57
535.48, 946.67, 21.47, 767.00, 291.57
535.57, 946.66, 21.47, 750.00, 239.94
536.01, 946.61, 21.47, 774.00, 255.00
535.48, 946.67, 21.47, 767.00, 226.55
